doc_id,text
DOC_01990,"3rd uptade: Here are the standings for the poll after 39 votes: 5 points for 1st, 4 for 2nd,... 1 point for 5th: EA/ NHLPA game 1. DET 102 2. CHI 97 3. NY 74 4. VAN 73 5. MTL 69 6. PIT 33 7. WSH 29 8. BOS 21 9..ASW 16 10.CGY 10 11.QUE 9 12.ASE 8 13.WPG 7 14.LA 5 OTW 5 STL 5 TOR 5 18.BUF 3 PHI 3 TBY 3 21.SJ 2 22.MIN 1 Atlanta to win Turner Cup 1 (not in the game, but 1 person vote) 24.EDM 0 HTF 0 LI 0 NJ 0 4 teams have no point Continue to send your votes in this format (until April 20th, approximately) ------------------------------------------------ 1. 2. 3. 4. 5. ------------------------------------------------ Keywords: -- _____________________________________________________"
DOC_01991,"This is a lovely area for anecdotes, but I am sure you are on to something. As a physician, I almost never get sick: usually, when something horrendous is going around, I either don't get it at all or get a very mild case. When I do get really sick, it is always something unusual. This was not the situation when I was in medical school, particularly on pediatrics. I never had younger siblings myself, and when I went on the pediatric wards I suddenly found myself confronting all sorts of infectious challenges that my body was not ready for. Pediatrics for me was three solid months of illness, and I had a temp of 104 when I took the final exam! I think what happens is that during training, and beyond, we are constantly exposed to new things, and we have the usual reactions to them, so that later on, when challenged with something, it is more likely a re-exposure for us, so we deal with it well and get a mild illness. I don't think it is that the immune system is hyped up in any way. Also, don't forget that the hospital flora is very different from the home, and we carry a lot of that around."
DOC_01992,"The rumour was basically everywhere in Toronto based on reports that Keenan has told both San Jose and Philadelphia that he was no longer interested in pursuing further negotiations with either team. The Ranger announcement is supposed to happen tomorrow supposedly. The Rangers have so many veterans that they had to get a coach with ""weight"" and a proven record...and whom they know Messier respects."
DOC_01993,"Seems that the Mile-Long Billboard and any other inflateble space object/station or what ever have the same problems. (other than being a little bit different than the ""normal"" space ideas, such as trusses and shuttles) But also dag and such.. Why not combine the discussion of how and fesibility to the same topic? I personnelly liek the idea of a billboard in space. But problem. How do you service it? fly a shuttle/DC-1 to near it and then dismount and ""fly"" to it? Or what?? or havign a special docking section for shuttle/DC-1 docking? Also what if the billboard springs a leak? Self sealing and such?? Just thinking (okay rambling).. Also why must the now inflated billboard, not be covered in the inside by a harder substance (such as a polymer or other agent) and then the now ""hard"" billboard would be a now giant docking structure/space dock/station??"
DOC_01994,"[ a nearly perfect parody -- needed more random CAPS] Thanks for the chuckle. (I loved the bit about relevance to people starving in Somalia!) To those who've taken this seriously, READ THE NAME! (aloud)"
DOC_01995,"Hi there I'm suffering from Sarcoidosis at present. Although it's shown as a chronic & rare tissue disorder, it is thankfully NOT life threatening. The very worsed thing that can happen to a non-treated sufferer is glaucoma. My specialists are bombarding me with Prednisolone E.C. (a cortico-steriod) and after four months at 20mg a day, it's totally done away with my enlarged lymph glands, so somethings happening for the good! Cheers Nigel"
DOC_01996,"There is a nice little tool in Lucid emacs. It's called ""calendar"". On request it shows for given longitude/latitude coordinates times for sunset and sunrise. The code is written in lisp. I don't know if you like the idea that an editor is the right program to calculate these things. Theo W."
DOC_01997,"little. I know what you mean! I glow everytime Ronnie's out on the ice. In fact, one of the neatest things about seeing the Pens in person is that I can key in on him instead of watching what I'd probably be seeing on tv. He does so many subtle things behind the play. He said in an interview recently that when he was a kid his dad stressed the importance of playing two-way hockey; that you have to learn how to play defense as well as offense and he obviously took that advice to heart. He was a breath of fresh air when he arrived in Pittsburgh to the team whose forwards, for the most part, couldn't and wouldn't play a lick of defense. It's really difficult to assess what the key trades were that brought all of this success to the Pens. You mention Rick Tocchet and he has certainly helped, and even ol' Kjell has been steady. But looking at this team you could almost take any one of them out of the line-up permanently and replace them with an extremely mediocre player and it wouldn't matter. If I had to pick the top three acquisitions in recent years they would be 1) Tom Barrasso; 2) Ron Francis; 3) Larry Murphy. (I'd love to put Francis first but I do think the only thing that could really damage the Pens right now would be to lose Barrasso.)"
DOC_01998,"I'm wondering if anybody else out there is a clutchless shifter? I've been doing it my self over 200,000 miles, on my current toyota truck I've got over 150k. I've heard people talk about how doing this can damage a transmission. My experiences suggest otherwise. What techniques do you use? On some old pieces of junk I drove, the transmission was so worn that pumping the clutch was the only way to shift, except clutchless. To date I've driven rabbits, datsuns, comets, fords & a chevy. Some where harder than others to shift but generally the higher the milage the smoother quicker & easier they where to shift. My technique is to ease back off the throttle and at the same time gently wrist back on the shift lever. If for some reason I miss the shift window, I lightly press the accelerator & try agian. I've found that clutchless shifting is eaiser/quicker at high rpms (4000-7000). I also skip gears some times using 1-3-5 ,1-2-4-5."
DOC_01999,"""I hold that space cannot be curved, for the simple reason that it can have no properties."" ""Of properties we can only speak when dealing with matter filling the space. To say that in the presence of large bodies space becomes curved, is equivalent to stating that something can act upon nothing. I, for one, refuse to subscribe to such a view."" - Nikola Tesla ---- ET ""Tesla was 100 years ahead of his time. Perhaps now his time comes."""
DOC_02000,"Nope, this won't work for a cylinder. You can have a line arbitrarily close to the the cylinder backbone, and yet not intersect it. The test works for a pillbox, though. (a cylinder with two hemispheres attached at the ends.) -arun"
DOC_02001,"Bryan Murray has done very little as GM...Yzerman, Fedorov, Cheveldae, Chaisson, the whole Russian strategy was a product of the previous GM...Murray has made a couple of decent trades...that's about it... that would hardly rank him as the best GM. Wasn't Primeau, Murray's first decision as GM..."
DOC_02002,"Oh, and us with the big degrees don't got imagination, huh? The alleged dichotomy between imagination and knowledge is one of the most pernicious fallacys of the New Age. Michael, thanks for the generous offer, but we have quite enough dreams of our own, thank you. You, on the other hand, are letting your own dreams go to waste by failing to get the maths/thermodynamics/chemistry/(your choices here) which would give your imagination wings. Just to show this isn't a flame, I leave you with a quote from _Invasion of the Body Snatchers_: ""Become one of us; it's not so bad, you know"""
DOC_02003,"In spite of my great respect for the people you speak of, I think their cost estimates are a bit over-optimistic. If nothing else, a working SSTO is at least as complex as a large airliner and has a smaller experience base. It therefore seems that SSTO development should cost at least as much as a typical airliner development. That puts it in the $3G to $5G range. True it and the contest would result in a much larger market. But I don't think it would be enough to attract the investors given the risks involved. If you could gurantee the SSTO costs and gurantee that it captures 100% of the available launch market, then I think you could do it. Allen"
DOC_02004,"I live at sea-level, and am called-upon to travel to high-altitude cities quite frequently, on business. The cities in question are at 7000 to 9000 feet of altitude. One of them especially is very polluted... Often I feel faint the first two or three days. I feel lightheaded, and my heart seems to pound a lot more than at sea-level. Also, it is very dry in these cities, so I will tend to drink a lot of water, and keep away from dehydrating drinks, such as those containing caffeine or alcohol. Thing is, I still have symptoms. How can I ensure that my short trips there (no, I don't usually have a week to acclimatize) are as comfortable as possible? Is there something else that I could do? A long time ago (possibly two years ago) there was a discussion here about altitude adjustment. Has anyone saved the messages? Many thanks,"
